 ,Label,Area,Mean,Min,Max,Circ.,Median,AR,Round,Solidity
1048,mNG3K_2.tif,196.1683,2071.0821,364.0000,3557.0000,0.7540,2107.0000,1.8127,0.5517,0.9043
1049,mNG3K_2.tif,123.7174,788.9692,331.0000,1188.0000,0.8439,797.0000,1.2183,0.8208,0.9139
1050,mNG3K_2.tif,150.4099,293.3352,127.0000,434.0000,0.9083,301.0000,1.3516,0.7399,0.9379
1051,mNG3K_2.tif,116.0910,882.0438,143.0000,1759.0000,0.8578,917.0000,1.6264,0.6149,0.9336
1052,mNG3K_2.tif,152.9520,1383.2576,242.0000,2301.0000,0.8375,1423.0000,1.5600,0.6410,0.9304
1053,mNG3K_2.tif,138.5465,1031.7584,231.0000,1604.0000,0.8071,1037.0000,1.7846,0.5604,0.9383
1054,mNG3K_2.tif,131.7675,793.9582,222.0000,1296.0000,0.9150,826.0000,1.3408,0.7458,0.9467
1055,mNG3K_2.tif,118.2094,1312.0753,444.0000,2079.0000,0.9067,1353.0000,1.3402,0.7461,0.9378
1056,mNG3K_2.tif,91.0933,572.4558,201.0000,892.0000,0.8213,565.0000,1.8930,0.5283,0.9267
1057,mNG3K_2.tif,153.3757,1547.1989,273.0000,2577.0000,0.8212,1615.0000,1.3350,0.7490,0.9270
1058,mNG3K_2.tif,104.2277,357.5081,148.0000,482.0000,0.9477,360.0000,1.0627,0.9410,0.9480
1059,mNG3K_2.tif,192.7788,1382.6484,320.0000,2225.0000,0.8915,1516.0000,1.4051,0.7117,0.9509
1060,mNG3K_2.tif,148.2914,1290.4057,451.0000,2071.0000,0.8929,1286.0000,1.1167,0.8955,0.9346
1061,mNG3K_2.tif,107.6172,676.9094,158.0000,1162.0000,0.8385,703.0000,1.6481,0.6068,0.9355
1062,mNG3K_2.tif,120.3279,593.8944,194.0000,1396.0000,0.6443,515.0000,1.7302,0.5780,0.8440
1063,mNG3K_2.tif,164.8153,2190.0874,400.0000,4295.0000,0.8422,2297.0000,1.1310,0.8842,0.9317
1064,mNG3K_2.tif,127.1069,464.3533,128.0000,703.0000,0.8986,498.0000,1.2371,0.8083,0.9360
1065,mNG3K_2.tif,117.7857,479.4856,161.0000,717.0000,0.9207,492.0000,1.3097,0.7635,0.9408
1066,mNG3K_2.tif,131.7675,1167.4341,340.0000,1917.0000,0.8406,1218.0000,1.6773,0.5962,0.9311
1067,mNG3K_2.tif,94.4828,498.3587,300.0000,655.0000,0.9425,503.0000,1.1346,0.8814,0.9389
